,,,,,,
,,,,,,
 캬 일,Dec 10 2020 11:19 PM,Kayle,"
											Defeat									",1.33:1,"
					Ranked Solo
				",판테온프레스티지,tomas shellby, 캬 일,119,hide on bullshlt,나같으면 고개도못들고 있을텐데,zxwz,키득키득키키,Binmayusi,레오롱,"
					","
				0
	","
					","
				1
	","
					","
				1
	","
					","
				2
	","
					","
				0
	","
					","
				10
	",21,40538,35,51875,22m 35s
 캬 일,Dec 10 2020 10:47 PM,Kayle,"
											Defeat									",2.29:1,"
					Ranked Solo
				",판테온프레스티지,허 예 범, 캬 일,Angkeul,블루쳐먹으면오픈,올려둔챔밴합니다,꼉 석,이기는마음가짐,방배동저격수,DAMWONGAMING FAN,"
					","
				0
	","
					","
				1
	","
					","
				2
	","
					","
				2
	","
					","
				3
	","
					","
				9
	",21,50195,40,61820,28m 32s
 캬 일,Dec 10 2020 10:04 PM,Kayle,"
											Defeat									",0.60:1,"
					Ranked Solo
				",판테온프레스티지,따끈따끈한계란빵, 캬 일,고양이는개굴개굴,탑 정글만,네꿈꾸며잠이들래,마음먹기나름이지,biesheng,뚱뚱한고추,2스택쌓이면오픈,"
					","
				0
	","
					","
				1
	","
					","
				0
	","
					","
				2
	","
					","
				1
	","
					","
				9
	",11,37830,27,52221,24m 42s
 캬 일,Dec 6 2020 9:34 AM,Kayn,"
											Defeat									",2.71:1,"
					ARAM
				",김만적,뭉멍 시바,펌킨 아무무, 캬 일,황낙타,아무튼루트쉘,이렐원챔희망자,호주빌라거주자2,박해리임,취킷버억쌈,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				2
	","
					","
				4
	",27,57524,40,60521,17m 27s
 캬 일,Dec 5 2020 9:56 AM,Vladimir,"
											Victory									",2.86:1,"
					ARAM
				",drink portion,Two some in,이바노비치쟈마찐,녹슨 촉수 벨코즈, 캬 일,WNSDN09,달려라조가장,무토젬캐리함,조킬러다,미움받는 자의 시,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				4
	","
					","
				1
	",37,51174,43,51315,13m 22s
 캬 일,Dec 5 2020 4:14 AM,Varus,"
											Victory									",5.00:1,"
					ARAM
				",잉겅이는기여워,메그멜,발해이불병좌상,누야아, 캬 일,엄짜사나이,BattIeQueen ReII,심기건들면던짐다,멋진재현군,대깨박,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				4
	","
					","
				2
	",59,89208,61,87808,26m 32s
 캬 일,Dec 4 2020 12:58 AM,Kayle,"
											Victory									",4.00:1,"
					Ranked Solo
				",판테온프레스티지,탑 카직스, 캬 일,따뜻한 보쌈,제니제니제니제니,Iove 02 forever,습하노,쌀쌀하노,Dodx,금 지,"
					","
				0
	","
					","
				0
	","
					","
				3
	","
					","
				0
	","
					","
				9
	","
					","
				0
	",34,52960,20,41534,25m 0s
 캬 일,Dec 4 2020 12:16 AM,Kayle,"
											Victory									",5.50:1,"
					Ranked Solo
				",판테온프레스티지,zikkkk, 캬 일,간절하니,응가스멜,4g토막토막,엉덩이똥뿌직,Langxxxxxxx,Shealtiel,귀살대 숟가락,"
					","
				1
	","
					","
				0
	","
					","
				3
	","
					","
				0
	","
					","
				9
	","
					","
				3
	",32,59729,21,49753,29m 28s
 캬 일,Dec 3 2020 11:39 PM,Kayle,"
											Victory									",1.78:1,"
					Ranked Solo
				",판테온프레스티지,또다른아이디, 캬 일,   k nns,전시광팔훈롬,테임 임팔라,동동꾸루뮤,권토르,뽀레로로쉐,임현엽,"
					","
				2
	","
					","
				0
	","
					","
				4
	","
					","
				1
	","
					","
				11
	","
					","
				1
	",42,71916,40,63860,32m 57s
 캬 일,Dec 3 2020 10:30 PM,Kayle,"
											Defeat									",1.29:1,"
					Ranked Solo
				", 캬 일,Episode1,오오지친나의모습,베인하는김용식이,판테온프레스티지,하윤이는 아가야,nixi,choi chang yong,김보태,DSKB,"
					","
				0
	","
					","
				0
	","
					","
				0
	","
					","
				2
	","
					","
				0
	","
					","
				9
	",20,37691,39,47469,21m 18s
