현 솔,Mar 9 2021 4:22 AM,Galio,"
											Defeat									",0.78:1,"
					Ranked Solo
				",안냐새오,Windyy,현 솔,네모난 어항,T1 BongGyun,엉덩이좀흔들어봐,바나나마루,suuuuuuu,2003 10 01,ST Jaio,"
					","
				0
	","
					","
				1
	","
					","
				2
	","
					","
				2
	","
					","
				2
	","
					","
				7
	",19,46329,37,55632,27m 56s,5,6.3,5.1,5.3,6,6.6,6.7,7.1,7.8,7.9,10th,ACE,9th,8th,7th,5th,4th,3rd,2nd,MVP,0.78:1,0.60:1,1.38:1,0.78:1,1.17:1,1.44:1,1.80:1,7.33:1,5.00:1,5.00:1,3.80:1,5057580270,"[['0 min', 'ST Jaio', 'Placed', 'Stealth Ward'], ['0 min', '네모난 어항', 'Killed', 'Stealth Ward'], ['0 min', 'Windyy', 'Placed', 'Stealth Ward'], ['1 min', 'suuuuuuu', 'Placed', 'Stealth Ward'], ['2 min', '2003 10 01', 'Placed', 'Stealth Ward'], ['2 min', 'T1 BongGyun', 'Killed', 'Stealth Ward'], ['2 min', '안냐새오', 'Placed', 'Stealth Ward'], ['3 min', '바나나마루', 'Killed', 'Stealth Ward'], ['4 min', '네모난 어항', 'Placed', 'Stealth Ward'], ['4 min', 'ST Jaio', 'Placed', 'Stealth Ward'], ['4 min', 'suuuuuuu', 'Placed', 'Stealth Ward'], ['4 min', '04:50', 'Windyy', 'Killed', 'suuuuuuu'], ['5 min', '바나나마루', 'Killed', '안냐새오'], ['5 min', 'suuuuuuu', 'Placed', 'Control Ward'], ['6 min', '2003 10 01', 'Placed', 'Stealth Ward'], ['6 min', '현 솔', 'Placed', 'Stealth Ward'], ['6 min', 'T1 BongGyun', 'Killed', 'ST Jaio'], ['7 min', 'T1 BongGyun', 'Killed', '2003 10 01'], ['7 min', '바나나마루', 'Killed', 'T1 BongGyun'], ['7 min', '현 솔', 'Placed', 'Stealth Ward'], ['7 min', 'suuuuuuu', 'Killed', 'Stealth Ward'], ['7 min', '07:30', 'Windyy', 'Killed', 'Ocean Drake'], ['7 min', 'ST Jaio', 'Placed', 'Stealth Ward'], ['7 min', '2003 10 01', 'Placed', 'Stealth Ward'], ['7 min', 'suuuuuuu', 'Placed', 'Stealth Ward'], ['7 min', '안냐새오', 'Placed', 'Stealth Ward'], ['8 min', '네모난 어항', 'Killed', '2003 10 01'], ['8 min', '네모난 어항', 'Killed', 'ST Jaio'], ['8 min', '바나나마루', 'Placed', 'Control Ward'], ['8 min', 'ST Jaio', 'Killed', 'Windyy'], ['8 min', '안냐새오', 'Placed', 'Stealth Ward'], ['8 min', 'T1 BongGyun', 'Placed'], ['8 min', 'suuuuuuu', 'Killed', '현 솔'], ['9 min', '2003 10 01', 'Killed', 'T1 BongGyun'], ['9 min', '현 솔', 'Placed', 'Stealth Ward'], ['10 min', '네모난 어항', 'Placed', 'Stealth Ward'], ['10 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['10 min', 'Windyy', 'Killed', '엉덩이좀흔들어봐'], ['10 min', 'suuuuuuu', 'Killed', 'Windyy'], ['10 min', '네모난 어항', 'Killed', 'ST Jaio'], ['10 min', '바나나마루', 'Killed', 'T1 BongGyun'], ['10 min', 'suuuuuuu', 'Killed', '현 솔'], ['10 min', '2003 10 01', 'Killed', '네모난 어항'], ['11 min', '바나나마루', 'Placed', 'Control Ward'], ['11 min', 'ST Jaio', 'Placed'], ['11 min', 'ST Jaio', 'Placed'], ['11 min', 'T1 BongGyun', 'Killed'], ['11 min', 'T1 BongGyun', 'Placed', 'Control Ward'], ['11 min', '안냐새오', 'Placed', 'Stealth Ward'], ['11 min', 'ST Jaio', 'Placed'], ['11 min', 'suuuuuuu', 'Killed', 'T1 BongGyun'], ['12 min', 'Windyy', 'Killed', 'ST Jaio'], ['12 min', 'Windyy', 'Killed', 'suuuuuuu'], ['12 min', '2003 10 01', 'Placed', 'Stealth Ward'], ['12 min', 'Windyy', 'Placed', 'Control Ward'], ['12 min', '현 솔', 'Killed', '엉덩이좀흔들어봐'], ['12 min', '네모난 어항', 'Placed', 'Control Ward'], ['12 min', 'T1 BongGyun', 'Placed'], ['12 min', 'T1 BongGyun', 'Placed'], ['12 min', '네모난 어항', 'Killed', '2003 10 01'], ['12 min', 'suuuuuuu', 'Killed', '현 솔'], ['12 min', 'ST Jaio', 'Placed'], ['13 min', 'ST Jaio', 'Placed'], ['13 min', 'suuuuuuu', 'Placed', 'Control Ward'], ['13 min', 'ST Jaio', 'Killed', '네모난 어항'], ['13 min', '13:10', '바나나마루', 'Killed', 'Mountain Drake'], ['13 min', '엉덩이좀흔들어봐', 'Killed', 'Windyy'], ['13 min', 'ST Jaio', 'Placed', 'Control Ward'], ['13 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['13 min', 'T1 BongGyun', 'Killed', 'ST Jaio'], ['13 min', 'T1 BongGyun', 'Placed'], ['13 min', '엉덩이좀흔들어봐', 'Killed', '안냐새오'], ['13 min', '현 솔', 'Killed', '엉덩이좀흔들어봐'], ['13 min', '현 솔', 'Killed', '바나나마루'], ['13 min', '2003 10 01', 'Killed', '현 솔'], ['14 min', 'Windyy', 'Killed', 'Control Ward'], ['14 min', '네모난 어항', 'Killed', 'Control Ward'], ['14 min', '2003 10 01', 'Placed', 'Stealth Ward'], ['14 min', '네모난 어항', 'Killed', 'Stealth Ward'], ['14 min', 'ST Jaio', 'Killed', 'Control Ward'], ['14 min', 'ST Jaio', 'Placed', 'Control Ward'], ['14 min', '안냐새오', 'Placed', 'Control Ward'], ['14 min', 'ST Jaio', 'Killed'], ['14 min', 'ST Jaio', 'Placed'], ['14 min', 'ST Jaio', 'Placed'], ['14 min', '2003 10 01', 'Killed', '네모난 어항'], ['15 min', 'suuuuuuu', 'Placed', 'Control Ward'], ['15 min', 'Windyy', 'Killed', '엉덩이좀흔들어봐'], ['15 min', 'T1 BongGyun', 'Killed', '바나나마루'], ['15 min', 'ST Jaio', 'Killed', 'Control Ward'], ['15 min', '현 솔', 'Placed', 'Farsight Alteration'], ['15 min', 'T1 BongGyun', 'Placed', 'Control Ward'], ['15 min', '현 솔', 'Killed', 'Control Ward'], ['15 min', 'T1 BongGyun', 'Placed'], ['15 min', '15:31', '2003 10 01', 'Destroyed', 'Losing Team Tower'], ['15 min', 'ST Jaio', 'Placed'], ['15 min', '네모난 어항', 'Placed', 'Farsight Alteration'], ['15 min', '15:45', 'Windyy', 'Killed', 'Riftherald'], ['16 min', 'ST Jaio', 'Killed', '현 솔'], ['16 min', 'ST Jaio', 'Killed', 'T1 BongGyun'], ['16 min', '네모난 어항', 'Destroyed', 'Winning Team Tower'], ['16 min', 'ST Jaio', 'Placed'], ['16 min', 'ST Jaio', 'Placed'], ['16 min', 'ST Jaio', 'Killed', 'Farsight Alteration'], ['16 min', '바나나마루', 'Killed', 'Windyy'], ['16 min', 'suuuuuuu', 'Killed', '네모난 어항'], ['16 min', 'ST Jaio', 'Placed'], ['17 min', '엉덩이좀흔들어봐', 'Placed', 'Control Ward'], ['17 min', '엉덩이좀흔들어봐', 'Killed', 'Control Ward'], ['17 min', 'T1 BongGyun', 'Placed', 'Control Ward'], ['17 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['17 min', '2003 10 01', 'Destroyed', 'Losing Team Tower'], ['17 min', '엉덩이좀흔들어봐', 'Killed', '현 솔'], ['17 min', 'ST Jaio', 'Placed'], ['17 min', 'T1 BongGyun', 'Placed'], ['17 min', 'ST Jaio', 'Placed'], ['17 min', '안냐새오', 'Placed', 'Control Ward'], ['17 min', 'Windyy', 'Killed', 'suuuuuuu'], ['17 min', 'ST Jaio', 'Killed'], ['17 min', 'ST Jaio', 'Placed'], ['17 min', 'Windyy', 'Killed'], ['17 min', 'Windyy', 'Placed', 'Control Ward'], ['18 min', 'Windyy', 'Destroyed', 'Winning Team Tower'], ['18 min', 'Windyy', 'Killed'], ['18 min', 'ST Jaio', 'Placed', 'Control Ward'], ['18 min', '현 솔', 'Placed', 'Control Ward'], ['18 min', 'T1 BongGyun', 'Placed', 'Control Ward'], ['18 min', '2003 10 01', 'Placed', 'Farsight Alteration'], ['18 min', 'T1 BongGyun', 'Placed'], ['18 min', '네모난 어항', 'Killed', 'Farsight Alteration'], ['18 min', '엉덩이좀흔들어봐', 'Placed', 'Control Ward'], ['18 min', 'suuuuuuu', 'Placed', 'Control Ward'], ['18 min', '엉덩이좀흔들어봐', 'Killed'], ['18 min', '2003 10 01', 'Killed', 'Control Ward'], ['18 min', 'ST Jaio', 'Killed', 'Control Ward'], ['18 min', '엉덩이좀흔들어봐', 'Killed', 'Control Ward'], ['18 min', '18:41', 'Windyy', 'Killed', 'Cloud Drake'], ['18 min', 'T1 BongGyun', 'Placed'], ['18 min', 'T1 BongGyun', 'Placed'], ['19 min', '안냐새오', 'Killed'], ['19 min', '2003 10 01', 'Killed', 'T1 BongGyun'], ['19 min', '네모난 어항', 'Killed', '2003 10 01'], ['19 min', '바나나마루', 'Placed', 'Control Ward'], ['19 min', 'suuuuuuu', 'Killed', 'Control Ward'], ['19 min', '현 솔', 'Placed', 'Farsight Alteration'], ['19 min', '현 솔', 'Placed', 'Control Ward'], ['20 min', 'T1 BongGyun', 'Placed'], ['20 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['20 min', '바나나마루', 'Killed', 'Control Ward'], ['20 min', 'ST Jaio', 'Placed'], ['20 min', 'T1 BongGyun', 'Placed'], ['20 min', 'T1 BongGyun', 'Placed'], ['20 min', 'ST Jaio', 'Placed', 'Control Ward'], ['20 min', 'ST Jaio', 'Placed'], ['20 min', '엉덩이좀흔들어봐', 'Placed', 'Control Ward'], ['20 min', 'ST Jaio', 'Placed'], ['20 min', '안냐새오', 'Killed', 'Stealth Ward'], ['20 min', 'Windyy', 'Killed', 'Control Ward'], ['20 min', 'ST Jaio', 'Placed', 'Control Ward'], ['20 min', 'T1 BongGyun', 'Placed'], ['20 min', 'ST Jaio', 'Killed'], ['20 min', '엉덩이좀흔들어봐', 'Killed', 'Windyy'], ['20 min', 'ST Jaio', 'Placed'], ['20 min', '현 솔', 'Killed', '엉덩이좀흔들어봐'], ['21 min', '2003 10 01', 'Placed', 'Farsight Alteration'], ['21 min', 'ST Jaio', 'Killed'], ['21 min', 'ST Jaio', 'Killed', 'Farsight Alteration'], ['21 min', '네모난 어항', 'Placed', 'Farsight Alteration'], ['21 min', '현 솔', 'Placed', 'Farsight Alteration'], ['21 min', '네모난 어항', 'Placed', 'Control Ward'], ['21 min', '안냐새오', 'Killed'], ['21 min', 'ST Jaio', 'Killed'], ['21 min', '네모난 어항', 'Killed', 'Control Ward'], ['22 min', 'ST Jaio', 'Killed', 'Farsight Alteration'], ['22 min', '현 솔', 'Killed', 'Control Ward'], ['22 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['22 min', '엉덩이좀흔들어봐', 'Killed', 'Farsight Alteration'], ['22 min', 'Windyy', 'Placed', 'Control Ward'], ['22 min', 'ST Jaio', 'Placed'], ['22 min', 'T1 BongGyun', 'Placed'], ['22 min', 'suuuuuuu', 'Placed', 'Control Ward'], ['23 min', 'ST Jaio', 'Killed'], ['23 min', 'T1 BongGyun', 'Placed'], ['23 min', '안냐새오', 'Placed', 'Control Ward'], ['23 min', '2003 10 01', 'Killed', 'Windyy'], ['23 min', '2003 10 01', 'Killed', '현 솔'], ['23 min', 'T1 BongGyun', 'Placed'], ['23 min', 'ST Jaio', 'Placed', 'Control Ward'], ['23 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['23 min', 'ST Jaio', 'Placed'], ['23 min', '2003 10 01', 'Placed', 'Farsight Alteration'], ['23 min', '네모난 어항', 'Killed', 'Farsight Alteration'], ['23 min', '2003 10 01', 'Killed', '안냐새오'], ['23 min', '23:43', '2003 10 01', 'Killed', 'Baron Nashor'], ['24 min', 'ST Jaio', 'Placed', 'Control Ward'], ['24 min', 'T1 BongGyun', 'Placed'], ['24 min', 'T1 BongGyun', 'Placed'], ['24 min', 'ST Jaio', 'Placed'], ['24 min', 'ST Jaio', 'Killed', 'T1 BongGyun'], ['24 min', '바나나마루', 'Placed', 'Control Ward'], ['24 min', '2003 10 01', 'Killed'], ['24 min', 'ST Jaio', 'Placed'], ['24 min', 'Winning Team Minions', 'Destroyed', 'Losing Team Tower'], ['24 min', 'Windyy', 'Killed', 'Farsight Alteration'], ['24 min', '24:26', '바나나마루', 'Killed', 'Cloud Drake'], ['24 min', 'ST Jaio', 'Placed'], ['24 min', 'suuuuuuu', 'Killed', 'Farsight Alteration'], ['24 min', 'ST Jaio', 'Placed'], ['24 min', 'Windyy', 'Placed', 'Control Ward'], ['24 min', 'suuuuuuu', 'Killed', 'Control Ward'], ['24 min', '안냐새오', 'Placed', 'Control Ward'], ['24 min', '2003 10 01', 'Killed', '네모난 어항'], ['24 min', 'Winning Team Minions', 'Destroyed', 'Losing Team Tower'], ['25 min', 'ST Jaio', 'Killed', '안냐새오'], ['25 min', '2003 10 01', 'Killed', 'T1 BongGyun'], ['25 min', '2003 10 01', 'Killed', 'Windyy'], ['25 min', 'suuuuuuu', 'Killed', '현 솔'], ['25 min', '2003 10 01', 'Destroyed', 'Losing Team Tower'], ['25 min', '엉덩이좀흔들어봐', 'Destroyed', 'Losing Team Inhibitor'], ['25 min', '2003 10 01', 'Killed', 'Control Ward'], ['25 min', 'ST Jaio', 'Killed', 'Control Ward'], ['26 min', '엉덩이좀흔들어봐', 'Placed', 'Stealth Ward'], ['26 min', '네모난 어항', 'Placed', 'Farsight Alteration'], ['26 min', '엉덩이좀흔들어봐', 'Placed', 'Control Ward'], ['26 min', '현 솔', 'Placed', 'Farsight Alteration'], ['26 min', 'Windyy', 'Placed', 'Control Ward'], ['26 min', 'T1 BongGyun', 'Placed'], ['26 min', 'T1 BongGyun', 'Placed', 'Control Ward'], ['26 min', '현 솔', 'Killed', 'Control Ward'], ['26 min', 'suuuuuuu', 'Placed', 'Control Ward'], ['26 min', 'T1 BongGyun', 'Placed'], ['26 min', '바나나마루', 'Killed', 'Control Ward'], ['27 min', '2003 10 01', 'Placed', 'Farsight Alteration'], ['27 min', 'ST Jaio', 'Killed', 'T1 BongGyun'], ['27 min', 'ST Jaio', 'Placed', 'Control Ward'], ['27 min', '2003 10 01', 'Killed', '네모난 어항'], ['27 min', '엉덩이좀흔들어봐', 'Killed', '현 솔'], ['27 min', '2003 10 01', 'Killed', 'Windyy'], ['27 min', 'ST Jaio', 'Placed'], ['27 min', '2003 10 01', 'Destroyed', 'Losing Team Tower'], ['27 min', 'ST Jaio', 'Placed'], ['27 min', '바나나마루', 'Killed', '안냐새오'], ['27 min', 'ST Jaio', 'Placed'], ['27 min', '엉덩이좀흔들어봐', 'Destroyed', 'Losing Team Tower'], ['27 min', 'Winning Team Tower', 'Killed', '바나나마루'], ['27 min', 'Winning Team Tower', 'Killed', 'suuuuuuu']]"
